,Input.ID_in_set,Input.ID,Input.set,Input.topic,Answer.label.label,guideline,gender,political_orientation,age,english_proficiency,ethnicity,education,speaks_other_language,qualification,binary_labels
2736,36,336,val,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2737,37,337,val,minimum wage,Accept / Pro,2,male,2,21_30,very_well,,2.0,no,3,1
2738,38,338,val,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2739,39,339,val,minimum wage,Accept / Con,2,male,4,31_40,very_well,0,2.0,no,3,1
2740,40,340,val,minimum wage,Accept / Pro,2,male,4,31_40,very_well,0,2.0,no,3,1
2741,41,341,val,minimum wage,Accept / Con,2,male,2,41_50,very_well,0,2.0,no,3,1
2742,42,342,val,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2743,43,343,val,minimum wage,Accept / Con,2,male,2,31_40,very_well,0,2.0,no,3,1
2744,44,344,val,minimum wage,Reject,2,male,2,31_40,very_well,0,2.0,no,3,0
2745,45,345,val,minimum wage,Reject,2,male,2,41_50,very_well,0,2.0,no,3,0
2746,46,346,val,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2747,47,347,val,minimum wage,Reject,2,male,2,31_40,very_well,0,2.0,no,3,0
2748,48,348,val,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2749,49,349,val,minimum wage,Reject,2,male,2,31_40,very_well,0,3.0,no,3,0
2750,810,350,train,minimum wage,Accept / Pro,2,male,2,41_50,very_well,0,2.0,no,3,1
2751,268,351,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2752,1375,352,train,minimum wage,Accept / Con,2,male,2,31_40,very_well,0,1.0,no,3,1
2753,1321,353,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2754,614,354,train,minimum wage,Reject,2,male,4,31_40,very_well,0,2.0,no,3,0
2755,936,355,train,minimum wage,Reject,2,male,4,31_40,very_well,0,2.0,no,3,0
2756,647,356,train,minimum wage,Accept / Pro,2,male,2,31_40,very_well,0,1.0,no,3,1
2757,1539,357,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2758,148,358,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2759,19,359,train,minimum wage,Reject,2,male,2,41_50,very_well,0,2.0,no,3,0
2760,938,360,train,minimum wage,Reject,2,male,4,31_40,very_well,0,2.0,no,3,0
2761,1272,361,train,minimum wage,Reject,2,male,2,31_40,very_well,0,1.0,no,3,0
2762,1153,362,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2763,204,363,train,minimum wage,Reject,2,male,4,31_40,very_well,0,2.0,no,3,0
2764,150,364,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2765,1101,365,train,minimum wage,Reject,2,male,2,41_50,very_well,0,2.0,no,3,0
2766,436,366,train,minimum wage,Accept / Pro,2,male,2,41_50,very_well,0,2.0,no,3,1
2767,1036,367,train,minimum wage,Reject,2,male,2,31_40,very_well,0,1.0,no,3,0
2768,543,368,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2769,271,369,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2770,714,370,train,minimum wage,Reject,2,male,4,31_40,very_well,0,2.0,no,3,0
2771,140,371,train,minimum wage,Reject,2,male,2,31_40,very_well,0,1.0,no,3,0
2772,500,372,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2773,756,373,train,minimum wage,Accept / Pro,2,male,4,31_40,very_well,0,2.0,no,3,1
2774,583,374,train,minimum wage,Reject,2,male,4,31_40,very_well,0,2.0,no,3,0
2775,323,375,train,minimum wage,Reject,2,male,4,31_40,very_well,0,2.0,no,3,0
2776,897,376,train,minimum wage,Accept / Con,2,male,4,31_40,very_well,0,2.0,no,3,1
2777,1707,377,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2778,1112,378,train,minimum wage,Reject,2,male,2,31_40,very_well,0,1.0,no,3,0
2779,1440,379,train,minimum wage,Reject,2,male,2,31_40,very_well,0,1.0,no,3,0
2780,619,380,train,minimum wage,Accept / Pro,2,male,3,31_40,not_well,6,3.0,no,3,1
2781,1252,381,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2782,1652,382,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2783,1339,383,train,minimum wage,Accept / Pro,2,male,2,41_50,very_well,0,2.0,no,3,1
2784,1083,384,train,minimum wage,Accept / Pro,2,male,2,41_50,very_well,0,2.0,no,3,1
2785,16,385,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2786,1367,386,train,minimum wage,Accept / Con,2,male,4,31_40,very_well,0,2.0,no,3,1
2787,1673,387,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2788,1135,388,train,minimum wage,Reject,2,male,2,31_40,very_well,0,2.0,no,3,0
2789,613,389,train,minimum wage,Reject,2,male,4,31_40,very_well,0,2.0,no,3,0
2790,1358,390,train,minimum wage,Reject,2,male,2,31_40,very_well,0,3.0,no,3,0
2791,212,391,train,minimum wage,Accept / Con,2,male,2,31_40,very_well,0,2.0,no,3,1
2792,275,392,train,minimum wage,Reject,2,male,2,31_40,very_well,0,3.0,no,3,0
2793,541,393,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2794,236,394,train,minimum wage,Reject,2,male,4,31_40,very_well,0,2.0,no,3,0
2795,219,395,train,minimum wage,Reject,2,male,4,31_40,very_well,0,2.0,no,3,0
2796,1520,396,train,minimum wage,Accept / Con,2,male,4,31_40,very_well,0,2.0,no,3,1
2797,1133,397,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2798,318,398,train,minimum wage,Accept / Con,2,male,2,21_30,very_well,,2.0,no,3,1
2799,557,399,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2800,577,400,train,minimum wage,Reject,2,male,2,31_40,very_well,0,1.0,no,3,0
2801,1238,401,train,minimum wage,Reject,2,male,2,41_50,very_well,0,2.0,no,3,0
2802,431,402,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2803,1469,403,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2804,702,404,train,minimum wage,Accept / Con,2,male,2,31_40,very_well,0,1.0,no,3,1
2805,416,405,train,minimum wage,Reject,2,male,2,31_40,very_well,0,1.0,no,3,0
2806,1407,406,train,minimum wage,Reject,2,male,2,31_40,very_well,0,1.0,no,3,0
2807,1298,407,train,minimum wage,Reject,2,male,2,41_50,very_well,0,2.0,no,3,0
2808,1746,408,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2809,540,409,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2810,1035,410,train,minimum wage,Reject,2,male,2,41_50,very_well,0,2.0,no,3,0
2811,1000,411,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2812,514,412,train,minimum wage,Accept / Pro,2,male,2,41_50,very_well,0,2.0,no,3,1
2813,1732,413,train,minimum wage,Reject,2,male,2,31_40,very_well,0,3.0,no,3,0
2814,104,414,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2815,189,415,train,minimum wage,Reject,2,male,4,31_40,very_well,0,2.0,no,3,0
2816,1299,416,train,minimum wage,Reject,2,male,2,31_40,very_well,0,3.0,no,3,0
2817,867,417,train,minimum wage,Accept / Con,2,male,2,41_50,very_well,0,2.0,no,3,1
2818,1698,418,train,minimum wage,Reject,2,male,2,31_40,very_well,0,1.0,no,3,0
2819,566,419,train,minimum wage,Reject,2,male,2,41_50,very_well,0,2.0,no,3,0
2820,90,420,train,minimum wage,Accept / Pro,2,male,2,21_30,very_well,,2.0,no,3,1
2821,7,421,train,minimum wage,Accept / Con,2,male,2,31_40,very_well,0,1.0,no,3,1
2822,683,422,train,minimum wage,Accept / Pro,2,male,4,31_40,very_well,0,2.0,no,3,1
2823,1579,423,train,minimum wage,Accept / Pro,2,male,2,21_30,very_well,,2.0,no,3,1
2824,267,424,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2825,1304,425,train,minimum wage,Reject,2,male,3,31_40,not_well,6,3.0,no,3,0
2826,536,426,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2827,330,427,train,minimum wage,Accept / Con,2,male,2,31_40,very_well,0,1.0,no,3,1
2828,1518,428,train,minimum wage,Accept / Con,2,male,4,31_40,very_well,0,2.0,no,3,1
2829,904,429,train,minimum wage,Accept / Pro,2,male,2,31_40,very_well,0,3.0,no,3,1
2830,1129,430,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2831,1445,431,train,minimum wage,Accept / Pro,2,male,2,41_50,very_well,0,2.0,no,3,1
2832,875,432,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2833,1148,433,train,minimum wage,Reject,2,male,2,31_40,very_well,0,2.0,no,3,0
2834,229,434,train,minimum wage,Accept / Pro,2,male,2,31_40,very_well,0,1.0,no,3,1
2835,154,435,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2836,1415,436,train,minimum wage,Reject,2,male,2,31_40,very_well,0,1.0,no,3,0
2837,305,437,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2838,1117,438,train,minimum wage,Accept / Pro,2,male,4,31_40,very_well,0,2.0,no,3,1
2839,73,439,train,minimum wage,Accept / Pro,2,male,2,41_50,very_well,0,2.0,no,3,1
2840,1709,440,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2841,1192,441,train,minimum wage,Accept / Con,2,male,2,31_40,very_well,0,1.0,no,3,1
2842,1131,442,train,minimum wage,Accept / Pro,2,male,3,31_40,not_well,6,3.0,no,3,1
2843,303,443,train,minimum wage,Accept / Con,2,male,3,31_40,not_well,6,3.0,no,3,1
2844,880,444,train,minimum wage,Accept / Con,2,male,2,41_50,very_well,0,2.0,no,3,1
2845,261,445,train,minimum wage,Reject,2,male,2,31_40,very_well,0,1.0,no,3,0
2846,85,446,train,minimum wage,Accept / Pro,2,male,2,21_30,very_well,,2.0,no,3,1
2847,631,447,train,minimum wage,Reject,2,male,2,41_50,very_well,0,2.0,no,3,0
2848,746,448,train,minimum wage,Reject,2,male,2,31_40,very_well,0,3.0,no,3,0
2849,1630,449,train,minimum wage,Reject,2,male,2,31_40,very_well,0,3.0,no,3,0
2850,1762,450,train,minimum wage,Reject,2,male,2,31_40,very_well,0,3.0,no,3,0
2851,81,451,train,minimum wage,Accept / Con,2,male,2,21_30,very_well,,2.0,no,3,1
2852,732,452,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2853,430,453,train,minimum wage,Reject,2,male,4,31_40,very_well,0,2.0,no,3,0
2854,1396,454,train,minimum wage,Accept / Pro,2,male,2,41_50,very_well,0,2.0,no,3,1
2855,511,455,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2856,1365,456,train,minimum wage,Accept / Con,2,male,2,41_50,very_well,0,2.0,no,3,1
2857,210,457,train,minimum wage,Accept / Con,2,male,3,31_40,not_well,6,3.0,no,3,1
2858,724,458,train,minimum wage,Accept / Con,2,male,2,21_30,very_well,,2.0,no,3,1
2859,1597,459,train,minimum wage,Reject,2,male,2,31_40,very_well,0,1.0,no,3,0
2860,1146,460,train,minimum wage,Reject,2,male,4,31_40,very_well,0,2.0,no,3,0
2861,832,461,train,minimum wage,Accept / Con,2,male,4,31_40,very_well,0,2.0,no,3,1
2862,1271,462,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2863,1534,463,train,minimum wage,Reject,2,male,2,31_40,very_well,0,1.0,no,3,0
2864,316,464,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2865,484,465,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2866,1770,466,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2867,332,467,train,minimum wage,Accept / Pro,2,male,2,41_50,very_well,0,2.0,no,3,1
2868,1638,468,train,minimum wage,Accept / Pro,2,male,2,21_30,very_well,,2.0,no,3,1
2869,1660,469,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2870,362,470,train,minimum wage,Accept / Pro,2,male,2,31_40,very_well,0,3.0,no,3,1
2871,844,471,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2872,50,472,train,minimum wage,Accept / Con,2,male,3,31_40,not_well,6,3.0,no,3,1
2873,367,473,train,minimum wage,Reject,2,male,2,31_40,very_well,0,1.0,no,3,0
2874,1508,474,train,minimum wage,Reject,2,male,2,41_50,very_well,0,2.0,no,3,0
2875,680,475,train,minimum wage,Reject,2,male,2,41_50,very_well,0,2.0,no,3,0
2876,1602,476,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2877,843,477,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2878,1642,478,train,minimum wage,Accept / Con,2,male,2,21_30,very_well,,2.0,no,3,1
2879,1371,479,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2880,1769,480,train,minimum wage,Accept / Pro,2,male,3,31_40,not_well,6,3.0,no,3,1
2881,1505,481,train,minimum wage,Reject,2,male,4,31_40,very_well,0,2.0,no,3,0
2882,508,482,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2883,546,483,train,minimum wage,Reject,2,male,2,41_50,very_well,0,2.0,no,3,0
2884,326,484,train,minimum wage,Accept / Pro,2,male,2,41_50,very_well,0,2.0,no,3,1
2885,1612,485,train,minimum wage,Accept / Con,2,male,2,21_30,very_well,,2.0,no,3,1
2886,1436,486,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2887,221,487,train,minimum wage,Reject,2,male,2,31_40,very_well,0,1.0,no,3,0
2888,783,488,train,minimum wage,Accept / Pro,2,male,2,41_50,very_well,0,2.0,no,3,1
2889,79,489,train,minimum wage,Accept / Con,2,male,3,31_40,not_well,6,3.0,no,3,1
2890,1758,490,train,minimum wage,Accept / Con,2,male,2,31_40,very_well,0,1.0,no,3,1
2891,963,491,train,minimum wage,Accept / Pro,2,male,2,21_30,very_well,,2.0,no,3,1
2892,455,492,train,minimum wage,Accept / Pro,2,male,2,31_40,very_well,0,1.0,no,3,1
2893,408,493,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2894,1672,494,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2895,942,495,train,minimum wage,Accept / Pro,2,male,2,41_50,very_well,0,2.0,no,3,1
2896,716,496,train,minimum wage,Accept / Pro,2,male,2,21_30,very_well,,2.0,no,3,1
2897,625,497,train,minimum wage,Reject,2,male,2,41_50,very_well,0,2.0,no,3,0
2898,1680,498,train,minimum wage,Accept / Pro,2,male,4,31_40,very_well,0,2.0,no,3,1
2899,1628,499,train,minimum wage,Accept / Pro,2,male,3,31_40,not_well,6,3.0,no,3,1
2900,466,500,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2901,456,501,train,minimum wage,Reject,2,male,2,41_50,very_well,0,2.0,no,3,0
2902,48,502,train,minimum wage,Reject,2,male,2,41_50,very_well,0,2.0,no,3,0
2903,1351,503,train,minimum wage,Reject,2,male,2,41_50,very_well,0,2.0,no,3,0
2904,395,504,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2905,816,505,train,minimum wage,Accept / Pro,2,male,2,31_40,very_well,0,3.0,no,3,1
2906,672,506,train,minimum wage,Accept / Con,2,male,2,21_30,very_well,,2.0,no,3,1
2907,570,507,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2908,142,508,train,minimum wage,Accept / Pro,2,male,2,41_50,very_well,0,2.0,no,3,1
2909,1583,509,train,minimum wage,Accept / Con,2,male,3,31_40,not_well,6,3.0,no,3,1
2910,571,510,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2911,719,511,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2912,1313,512,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2913,1043,513,train,minimum wage,Reject,2,male,4,31_40,very_well,0,2.0,no,3,0
2914,818,514,train,minimum wage,Accept / Con,2,male,2,21_30,very_well,,2.0,no,3,1
2915,1391,515,train,minimum wage,Reject,2,male,2,31_40,very_well,0,1.0,no,3,0
2916,1727,516,train,minimum wage,Accept / Pro,2,male,2,41_50,very_well,0,2.0,no,3,1
2917,1098,517,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2918,678,518,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2919,56,519,train,minimum wage,Reject,2,male,2,41_50,very_well,0,2.0,no,3,0
2920,534,520,train,minimum wage,Accept / Con,2,male,2,31_40,very_well,0,1.0,no,3,1
2921,365,521,train,minimum wage,Accept / Pro,2,male,4,31_40,very_well,0,2.0,no,3,1
2922,1189,522,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2923,78,523,train,minimum wage,Accept / Pro,2,male,4,31_40,very_well,0,2.0,no,3,1
2924,222,524,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2925,1221,525,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2926,889,526,train,minimum wage,Reject,2,male,2,31_40,very_well,0,3.0,no,3,0
2927,707,527,train,minimum wage,Accept / Con,2,male,2,21_30,very_well,,2.0,no,3,1
2928,1492,528,train,minimum wage,Reject,2,male,2,31_40,very_well,0,1.0,no,3,0
2929,1610,529,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2930,642,530,train,minimum wage,Reject,2,male,4,31_40,very_well,0,2.0,no,3,0
2931,893,531,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2932,1241,532,train,minimum wage,Accept / Con,2,male,2,41_50,very_well,0,2.0,no,3,1
2933,1047,533,train,minimum wage,Reject,2,male,2,31_40,very_well,0,1.0,no,3,0
2934,788,534,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2935,1180,535,train,minimum wage,Reject,2,male,4,31_40,very_well,0,2.0,no,3,0
2936,389,536,train,minimum wage,Reject,2,male,2,31_40,very_well,0,1.0,no,3,0
2937,521,537,train,minimum wage,Reject,2,male,3,31_40,not_well,6,3.0,no,3,0
2938,1451,538,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2939,3,539,train,minimum wage,Reject,2,male,2,31_40,very_well,0,3.0,no,3,0
2940,1064,540,train,minimum wage,Reject,2,male,2,31_40,very_well,0,3.0,no,3,0
2941,1651,541,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2942,1102,542,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2943,1406,543,train,minimum wage,Accept / Con,2,male,2,41_50,very_well,0,2.0,no,3,1
2944,1473,544,train,minimum wage,Accept / Con,2,male,2,21_30,very_well,,2.0,no,3,1
2945,1519,545,train,minimum wage,Reject,2,male,2,31_40,very_well,0,1.0,no,3,0
2946,1509,546,train,minimum wage,Reject,2,male,4,31_40,very_well,0,2.0,no,3,0
2947,1373,547,train,minimum wage,Reject,2,male,2,41_50,very_well,0,2.0,no,3,0
2948,403,548,train,minimum wage,Accept / Pro,2,male,2,31_40,very_well,0,1.0,no,3,1
2949,745,549,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2950,883,550,train,minimum wage,Reject,2,male,2,31_40,very_well,0,3.0,no,3,0
2951,143,551,train,minimum wage,Accept / Con,2,male,2,21_30,very_well,,2.0,no,3,1
2952,1360,552,train,minimum wage,Accept / Pro,2,male,2,21_30,very_well,,2.0,no,3,1
2953,676,553,train,minimum wage,Accept / Con,2,male,2,41_50,very_well,0,2.0,no,3,1
2954,1276,554,train,minimum wage,Reject,2,male,2,31_40,very_well,0,2.0,no,3,0
2955,1736,555,train,minimum wage,Accept / Con,2,male,2,21_30,very_well,,2.0,no,3,1
2956,255,556,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2957,1474,557,train,minimum wage,Accept / Con,2,male,2,31_40,very_well,0,3.0,no,3,1
2958,615,558,train,minimum wage,Accept / Pro,2,male,2,31_40,very_well,0,1.0,no,3,1
2959,1038,559,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2960,633,560,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2961,836,561,train,minimum wage,Reject,2,male,2,31_40,very_well,0,1.0,no,3,0
2962,668,562,train,minimum wage,Reject,2,male,2,31_40,very_well,0,1.0,no,3,0
2963,824,563,train,minimum wage,Reject,2,male,2,41_50,very_well,0,2.0,no,3,0
2964,1427,564,train,minimum wage,Reject,2,male,2,41_50,very_well,0,2.0,no,3,0
2965,605,565,train,minimum wage,Accept / Con,2,male,2,21_30,very_well,,2.0,no,3,1
2966,260,566,train,minimum wage,Accept / Con,2,male,2,21_30,very_well,,2.0,no,3,1
2967,392,567,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2968,861,568,train,minimum wage,Accept / Pro,2,male,2,41_50,very_well,0,2.0,no,3,1
2969,1361,569,train,minimum wage,Accept / Pro,2,male,2,41_50,very_well,0,2.0,no,3,1
2970,776,570,train,minimum wage,Accept / Pro,2,male,2,41_50,very_well,0,2.0,no,3,1
2971,1387,571,train,minimum wage,Accept / Con,2,male,4,31_40,very_well,0,2.0,no,3,1
2972,1532,572,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2973,356,573,train,minimum wage,Reject,2,male,2,31_40,very_well,0,1.0,no,3,0
2974,1260,574,train,minimum wage,Reject,2,male,2,31_40,very_well,0,3.0,no,3,0
2975,1165,575,train,minimum wage,Accept / Pro,2,male,2,41_50,very_well,0,2.0,no,3,1
2976,616,576,train,minimum wage,Reject,2,male,2,31_40,very_well,0,3.0,no,3,0
2977,831,577,train,minimum wage,Reject,2,male,4,31_40,very_well,0,2.0,no,3,0
2978,1122,578,train,minimum wage,Accept / Con,2,male,2,21_30,very_well,,2.0,no,3,1
2979,0,579,train,minimum wage,Accept / Con,2,male,4,31_40,very_well,0,2.0,no,3,1
2980,622,580,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2981,587,581,train,minimum wage,Reject,2,male,2,31_40,very_well,0,1.0,no,3,0
2982,1609,582,train,minimum wage,Reject,2,male,2,31_40,very_well,0,3.0,no,3,0
2983,1187,583,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2984,1242,584,train,minimum wage,Accept / Con,2,male,2,31_40,very_well,0,3.0,no,3,1
2985,1340,585,train,minimum wage,Accept / Con,2,male,4,31_40,very_well,0,2.0,no,3,1
2986,659,586,train,minimum wage,Reject,2,male,2,31_40,very_well,0,3.0,no,3,0
2987,952,587,train,minimum wage,Reject,2,male,2,41_50,very_well,0,2.0,no,3,0
2988,905,588,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2989,1383,589,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2990,437,590,train,minimum wage,Reject,2,male,2,31_40,very_well,0,1.0,no,3,0
2991,1046,591,train,minimum wage,Reject,2,male,2,31_40,very_well,0,3.0,no,3,0
2992,969,592,train,minimum wage,Accept / Con,2,male,2,31_40,very_well,0,3.0,no,3,1
2993,1625,593,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2994,1507,594,train,minimum wage,Reject,2,male,4,31_40,very_well,0,2.0,no,3,0
2995,347,595,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2996,1349,596,train,minimum wage,Reject,2,male,2,31_40,very_well,0,3.0,no,3,0
2997,173,597,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2998,581,598,train,minimum wage,Reject,2,male,2,21_30,very_well,,2.0,no,3,0
2999,1055,599,train,minimum wage,Accept / Pro,2,male,2,41_50,very_well,0,2.0,no,3,1
3000,0,0,val,cloning,Accept,4,male,0,31_40,very_well,0,8.0,no,3,1
3001,1,1,val,cloning,Reject,4,male,0,21_30,very_well,0,2.0,yes,3,0
3002,2,2,val,cloning,Reject,4,male,1,21_30,very_well,0,2.0,no,3,0
3003,3,3,val,cloning,Accept,4,male,2,21_30,very_well,0,9.0,no,3,1
3004,4,4,val,cloning,Accept,4,male,1,21_30,very_well,0,2.0,no,3,1
3005,5,5,val,cloning,Reject,4,male,1,21_30,very_well,0,2.0,no,3,0
3006,6,6,val,cloning,Reject,4,male,2,21_30,very_well,0,9.0,no,3,0
3007,7,7,val,cloning,Reject,4,male,0,21_30,very_well,0,2.0,yes,3,0
3008,8,8,val,cloning,Reject,4,male,0,31_40,very_well,0,8.0,no,3,0
3009,9,9,val,cloning,Reject,4,male,0,21_30,very_well,0,2.0,yes,3,0
3010,10,10,val,cloning,Reject,4,male,0,21_30,very_well,0,2.0,yes,3,0
3011,11,11,val,cloning,Reject,4,male,0,31_40,very_well,0,8.0,no,3,0
3012,12,12,val,cloning,Reject,4,male,1,21_30,very_well,0,2.0,no,3,0
3013,13,13,val,cloning,Reject,4,male,0,31_40,very_well,0,8.0,no,3,0
3014,14,14,val,cloning,Reject,4,male,1,21_30,very_well,0,2.0,no,3,0
3015,15,15,val,cloning,Accept,4,male,0,31_40,very_well,0,8.0,no,3,1
3016,16,16,val,cloning,Reject,4,male,1,21_30,very_well,0,2.0,no,3,0
